link,title,watch,bullet_chat,time,up
https://www.bilibili.com/video/av92401964?from=search,疫情下的剧组，制片人急得想跳楼，组员郁闷地刷抖音,1.7万,45,2020-02-29,九亿探长马走日
https://www.bilibili.com/video/av92329644?from=search,【白嫖失败！16地方言】处 处 闷（内容过于搞笑真实，半夜居然笑出了猪叫声全国宅家实录/应援疫情）,6.2万,917,2020-02-28,是小光芒呀神秘组织
https://www.bilibili.com/video/av92642296?from=search,「Lipohui」疫情封城第36天: 宅家高效水桶练臀？|健身减肥身材管理|四个超级组 简单易学,2.9万,72,2020-02-29,lipohui
https://www.bilibili.com/video/av92443680?from=search,疫情未退别聚集，莫拿生命当儿戏！就算是你这个厨师是1200块钱重金从英国挖过来的，拿也不行,13.6万,532,2020-02-28,辣个董叔
https://www.bilibili.com/video/av87564619?from=search,不知不觉撑过了7次化疗，医生说下次骨穿结果好的话以后或许不用再做了。希望如此吧！也希望疫情早日平息！FIGHTING！,108.7万,5750,2020-02-09,抗白六代目
https://www.bilibili.com/video/av92669176?from=search,【与死神抢夺生命】总台记者独家探访疫情前线插管小组,1.8万,60,2020-02-29,央视频
https://www.bilibili.com/video/av90282513?from=search,这就是疫情结束后上单车课的你,12.9万,84,2020-02-20,鹏飞体系花式动感单车
https://www.bilibili.com/video/av90846091?from=search,【剑网3】当全门派一起抵抗疫情·应援作品·UP本月B站收入全捐,20.7万,2675,2020-02-22,云居河
https://www.bilibili.com/video/av86969673?from=search,武汉疫情对全职up产生的重要影响,114.8万,1.3万,2020-02-05,小缸和阿灿
https://www.bilibili.com/video/av90995823?from=search,新冠疫情期间，身为自由职业者，我经历了什么？,56.0万,6127,2020-02-23,泛式
https://www.bilibili.com/video/av89300131?from=search,【lolita开箱】古典玩偶价值5588元的lolita是什么样呢，疫情不能去工作室拍视频，只能找到很久的库存先发发了，我想回去穿汉服呀！,7.6万,35,2020-02-16,桃花面汉服
https://www.bilibili.com/video/av92439686?from=search,疫情期间一个人在家偷偷减肥，告别大肚皮！Chloe Ting跟练,8.4万,117,2020-02-29,Cheese吴莓莓
https://www.bilibili.com/video/av92448960?from=search,PDD：最近eStar的比赛没什么好看的，队伍有问题，疫情期间没时间管他们,2.9万,5,2020-02-29,PDD在B站
https://www.bilibili.com/video/av92422346?from=search,【伍六七】自从宅家躲疫情，整个人都精神了！,8.3万,408,2020-02-29,啊哈娱乐
https://www.bilibili.com/video/av92734096?from=search,【Switch每日情报】GDC游戏开发者大会受疫情影响将推迟+《地铁归来》已于今日正式解锁,1.9万,83,2020-02-29,Switch喵呱子
https://www.bilibili.com/video/av92338980?from=search,疫情期间孩子还能去接种疫苗吗？,1.8万,2,2020-02-28,精彩短视频礼赞新中国
https://www.bilibili.com/video/av92419370?from=search,疫情互助会,25.0万,3972,2020-02-28,逗川kshadow
https://www.bilibili.com/video/av91467376?from=search,海绵宝宝也被感染！面对疫情，海绵宝宝里的做法竟然和现实里一模一样....【文盲文】,39.8万,1783,2020-02-24,丰兄来了
https://www.bilibili.com/video/av91113671?from=search,龙门疫情源头找到了！抓住她！【明日方舟沙雕配音】#17,11.7万,1278,2020-02-23,谷谷永不咕咕
https://www.bilibili.com/video/av92040180?from=search,【塔罗占卜】疫情过后，你有啥好事发生？评论留言，好事发生√,10.1万,2.2万,2020-02-27,会星座的兔子
https://www.bilibili.com/video/av92411761?from=search,"崩坏3后崩坏书开放,猜测崩4试水?暖暖版绫波丽、明日香上线圈钱?疫情影响索尼退出游戏展【小半游戏报】",8703,55,2020-02-28,晓月半_普通员工
https://www.bilibili.com/video/av89566228?from=search,我和11位老板聊了聊，疫情对经济有哪些冲击？谁是最惨的？,27.5万,5840,2020-02-17,老蒋巨靠谱
https://www.bilibili.com/video/av88667178?from=search,印尼蝙蝠仍然在售 当地肉贩：疫情不影响销售，供不应求,107.5万,4064,2020-02-13,观察者网
https://www.bilibili.com/video/av84301203?from=search,【新闻联播】习近平对新型冠状病毒感染的肺炎疫情作出重要指示,205.5万,0,2020-01-20,央视新闻
https://www.bilibili.com/video/av90554981?from=search,《千万不要跟声优斗表情包，否则你将毫无胜算》之疫情特别篇,29.4万,1891,2020-02-21,声鱼片儿
https://www.bilibili.com/video/av92211268?from=search,于谦致信疫情下每一位乐观的你【两地书】：共克时艰，扬帆起航,11.9万,793,2020-02-28,电影频道融媒体中心
https://www.bilibili.com/video/av92519979?from=search,公司犯法？疫情期间把我辞退，20年我们该如何面对危机？,6.6万,267,2020-02-29,布斯D
https://www.bilibili.com/video/av92119133?from=search,海外华人戴口罩会被歧视？被疫情打断的VLOG,12.4万,2760,2020-02-27,Vivekatt
https://www.bilibili.com/video/av91696869?from=search,入门刷酸干货&战痘实测 疫情居家刷酸换皮好时机,16.0万,948,2020-02-26,前进的Hania
https://www.bilibili.com/video/av91400478?from=search,【韩国疫情】在韩留学生一觉醒来，韩国新冠新增231例，确实833例,27.4万,2479,2020-02-24,또라이커플_米亚图形
https://www.bilibili.com/video/av84843639?from=search,河南这个疫情防护宣传真是太硬核了,187.5万,4795,2020-01-24,此生最爱急救包
https://www.bilibili.com/video/av89590959?from=search,"日本万人""裸祭""与马拉松照常进行 民众担忧疫情扩大",67.7万,1708,2020-02-17,观察者网
https://www.bilibili.com/video/av86038902?from=search,简单算一算，我们离疫情结束还有多远？,83.8万,4149,2020-02-01,王色龙
https://www.bilibili.com/video/av92912923?from=search,VLOG 35：疫情之下的日本东京任天堂都不排队了！,1.8万,64,2020-03-02,AyaLinus
https://www.bilibili.com/video/av89328114?from=search,【紧急扩散】疫情时期，精神大叔用严谨的精神来神经论证，无人机测体温不符合实战，过度宣传可能会害人,39.6万,6804,2020-02-16,大漠叔叔
https://www.bilibili.com/video/av89869469?from=search,在日华人实拍东京现状！千万别成下一个武汉啊！面对日益严重的疫情日本人心这么大的吗？,56.2万,3889,2020-02-18,泡福Witheve
https://www.bilibili.com/video/av87448425?from=search,H1N1 vs 新冠病毒 中美疫情控制对比,59.9万,2670,2020-02-08,NathanRich火锅大王
https://www.bilibili.com/video/av84908403?from=search,冬泳怪鸽发言：面对疫情，中国必赢！加油，奥利给！,148.1万,3345,2020-01-25,李小白有点黑
https://www.bilibili.com/video/av86620291?from=search,看疫情下人们的硬核操作！,73.6万,1.8万,2020-02-04,与山0v0
https://www.bilibili.com/video/av87803511?from=search,疫情结束后全国男生的发型,94.8万,677,2020-02-09,橘子味的风2
https://www.bilibili.com/video/av91419830?from=search,意大利疫情恶化，多个市镇封城，我是怎么屯货的？南部人称当地还没病例就不愿意戴口罩，戴了还会被骂！,20.4万,2772,2020-02-24,Martina黄菲菲
https://www.bilibili.com/video/av90790909?from=search,【抗击疫情】某科学的超正能量炮,7.2万,980,2020-02-22,惜缘、过去
https://www.bilibili.com/video/av89355019?from=search,孙兴慜这个庆祝动作，让所有因疫情歧视东方面孔的人闭嘴,65.9万,182,2020-02-16,金球维基
https://www.bilibili.com/video/av88067488?from=search,习近平：非常时期不握手了，但咱们一定能克服疫情！,73.3万,0,2020-02-10,央视新闻
https://www.bilibili.com/video/av86679527?from=search,【张艺兴】为了武汉疫情忙着找物资捐赠约30万只口罩时，有人却忙着黑他（向一线医护人员致敬，向做善事的人致敬，希望少一些恶意，多一些美好吧）,54.4万,1.3万,2020-02-04,甄梓壹
https://www.bilibili.com/video/av87548583?from=search,B站见证韩国老婆在线怀孕 | 因疫情无法相见 | 期待宝宝降临,73.8万,3555,2020-02-08,HaannnY
https://www.bilibili.com/video/av93038769?from=search,【别赖了马师傅！】疫情结束后打球的你,1.5万,30,2020-03-02,别赖了马师傅
https://www.bilibili.com/video/av92233233?from=search,【主播说联播】一刑满释放女子离汉入京，疫情防控不能手滑！,12.0万,35,2020-02-27,央视新闻
https://www.bilibili.com/video/av86838033?from=search,湖北疫情这么严重，花呗还需要还吗？致电蚂蚁客服得出这样的结果,106.6万,2601,2020-02-05,骑犀牛的大白兔
https://www.bilibili.com/video/av91930684?from=search,习近平等为支持新冠肺炎疫情防控工作捐款,18.9万,8,2020-02-26,央视新闻
https://www.bilibili.com/video/av86530242?from=search,【科技袁人】如果疫情无法遏制，最坏的情况会是什么？,95.0万,5070,2020-02-03,科技袁人
https://www.bilibili.com/video/av92894803?from=search,疫情特别企划：留在上海的人,6931,94,2020-03-02,当下频道
https://www.bilibili.com/video/av90397223?from=search,日本疫情会蔓延吗？全世界都开始担心这个问题了,39.6万,4488,2020-02-20,新媒体课堂
https://www.bilibili.com/video/av90244131?from=search,疫情间为中国提供援助的国家都在这里了！哪个会感动到你,14.6万,2129,2020-02-20,四火姜
https://www.bilibili.com/video/av86056033?from=search,因为疫情在家待了十几天，我现在每日状态如下，你们是不是也和我一样？,104.1万,1472,2020-02-01,黑皮崔阿水
https://www.bilibili.com/video/av89094887?from=search,Vlog | 疫情下的上海，路上没人超市没肉？| 超精简晨间护肤 | 闲出P的一天,62.5万,749,2020-02-15,短腿布吉
https://www.bilibili.com/video/av92986792?from=search,上海独居女复工｜新闻行业｜疫情护肤tips｜闪瞎同事们！,6269,247,2020-03-02,菠萝拉琦琦_
https://www.bilibili.com/video/av89584586?from=search,数百人聚集哭墙，祈祷中国战胜疫情,47.6万,4561,2020-02-17,观察者网
https://www.bilibili.com/video/av91040508?from=search,「科技美学」疫情期间各手机面部解锁方便程度 | 实测热门十五大手机品牌戴口罩+防护面具+护目镜是否可以解锁,25.4万,9730,2020-02-23,科技美学
https://www.bilibili.com/video/av92928264?from=search,疫情正在日本蔓延.(细谈东京现状),1.2万,154,2020-03-02,小ViVi一只
https://www.bilibili.com/video/av92941588?from=search,韩国疫情进入关键期，累计确诊3150例，呼吁民众减少外出！,1.5万,18,2020-03-02,weizhuozhuo
https://www.bilibili.com/video/av85952933?from=search,足不出户甩掉小腹赘肉练出小蛮腰，疫情下强身健体顺便塑形变美,46.2万,2301,2020-01-31,叫我tina小姐姐
https://www.bilibili.com/video/av91119780?from=search,疫情之后第一天复工，生意让人怀疑人生，说好的报复性消费呢？,26.4万,385,2020-02-23,广西小陈TT
https://www.bilibili.com/video/av89477562?from=search,疫情中的武汉流浪猫，蜕变成真正的招财猫，真是应了善有善报,37.8万,769,2020-02-17,悲哀大地
https://www.bilibili.com/video/av89683368?from=search,疫情结束后去银行取钱的我本人,52.4万,26,2020-02-17,松鼠视频
https://www.bilibili.com/video/av89115734?from=search,广西百色防控疫情新闻 壮语硬核新闻,54.4万,2246,2020-02-15,阴中的自习室
https://www.bilibili.com/video/av86159749?from=search,【夫人】8万元疫情善款引出国难骗子，我有话说【生活日常】新型冠状病毒肺炎,40.7万,2196,2020-02-02,松羊夫人
https://www.bilibili.com/video/av86207581?from=search,这场疫病美国感染6040万人，死亡1.2万人，复盘2009年H1N1疫情发生了什么,73.0万,3015,2020-02-02,学写作的丧失吧
https://www.bilibili.com/video/av85207747?from=search,疫情期间在地铁上免费送口罩，让过年还在外忙碌的人们感受到一丝温暖,30.3万,4893,2020-01-27,一鸣探险家
https://www.bilibili.com/video/av91225825?from=search,【韩国记录】在韩国疫情预警转为最高级别的这一天,20.5万,1699,2020-02-24,韩国快乐留学生小蔡
https://www.bilibili.com/video/av90282856?from=search,即将成为第二个武汉的日本街头现状？疫情爆发、口罩脱销、歧视问题？当地真实拍摄，希望一切都能快点好起来！,36.3万,1752,2020-02-20,-葉SuJi
https://www.bilibili.com/video/av92092789?from=search,疫情特别企划：第一批日本口罩是怎么送到武汉医生手上的（上）,4.0万,320,2020-02-27,当下频道
https://www.bilibili.com/video/av85686712?from=search,播报疫情，浙江的方言真是绝！,98.8万,7377,2020-01-30,浙江共青团
https://www.bilibili.com/video/av89595390?from=search,超密切接触！日本冈山“万人裸祭”引发疫情担忧,46.7万,806,2020-02-17,大象视频
https://www.bilibili.com/video/av90738966?from=search,【周深 歌手】周深致敬疫情前线医护人员，《能解答一切的答案》让人动容,14.0万,5217,2020-02-22,腾讯综艺
https://www.bilibili.com/video/av85341100?from=search,【新闻1+1】当前疫情形势究竟如何？权威分析来了！,100.8万,1.1万,2020-01-28,央视新闻
https://www.bilibili.com/video/av84376092?from=search,【钟南山】面对疫情，84岁的他挂帅出征！三分钟了解钟南山,118.0万,4635,2020-01-21,小央视频
https://www.bilibili.com/video/av89633717?from=search,疫情期间在家竟胖了十斤、还患面瘫...作死挑战看美食会不会流口水！,31.5万,8824,2020-02-17,吉原悠一_yui
https://www.bilibili.com/video/av84523086?from=search,是否瞒报疫情？国家卫健委回应,132.1万,1810,2020-01-22,中国日报
https://www.bilibili.com/video/av88080873?from=search,疫情期间得罪了家里唯一会做饭的女友，有什么后果？,59.1万,1781,2020-02-11,赵二狗Douglas
https://www.bilibili.com/video/av91879811?from=search,这次疫情小陈店里损失大不大？最主要是损失过年那段宝贵生意时间吧,8.0万,304,2020-02-26,广西小陈TT
https://www.bilibili.com/video/av91568702?from=search,疫情期间好消息不断，2月25日传来最新坏消息，太让人恼火了。,19.4万,250,2020-02-25,九哥记
https://www.bilibili.com/video/av86895661?from=search,【2020五大必玩生存游戏】疫情尚未结束，请生存下去！,60.5万,3243,2020-02-05,大玩家Chin
https://www.bilibili.com/video/av90194249?from=search,【科技袁人LITE】抗击疫情，中医究竟能帮到我们多少？,21.1万,5392,2020-02-20,科技袁人
https://www.bilibili.com/video/av85013836?from=search,传染病学专家李兰娟：疫情已经刻不容缓,103.4万,2652,2020-01-25,央视新闻
https://www.bilibili.com/video/av88259235?from=search,【眉山论剑】对于打好疫情之下的经济战，我有这几条建议,34.9万,4132,2020-02-12,观视频工作室
https://www.bilibili.com/video/av88763991?from=search,最初，没有人在意这场灾难…… 【用流浪地球的方式回顾新冠病毒疫情,21.9万,505,2020-02-13,留学生日报
https://www.bilibili.com/video/av91871995?from=search,【这就是中国】张维为：中国面对的这场疫情，是全人类共同的灾难,14.3万,399,2020-02-26,观视频工作室
https://www.bilibili.com/video/av84508948?from=search,武汉新型肺炎疫情发生后，现在的地铁火车站怎么样了,124.0万,1681,2020-01-22,不愧是阿乐啊
https://www.bilibili.com/video/av92978599?from=search,疫情下的韩国和欧洲果然和我们不一样。,1.2万,54,2020-03-02,weizhuozhuo
https://www.bilibili.com/video/av91868791?from=search,韩国抄了新天地教会总部！严防疫情进一步扩散！,15.3万,148,2020-02-26,中国封面
https://www.bilibili.com/video/av87067952?from=search,疫情报道中的新疆生产建设兵团是什么机关？和新疆维吾尔自治区是一个意思么？,59.6万,1762,2020-02-06,清远fire
https://www.bilibili.com/video/av92998292?from=search,疫情下被投食，母狗将食物全给狗崽,1.1万,14,2020-03-02,腾讯新闻搬运工
https://www.bilibili.com/video/av92559187?from=search,【red velvet】全团为韩国疫情捐款2亿4千万韩元！是目前第一个也是唯一一个全团捐款的团！以后红毯请给我作死的红！！！,4.0万,40,2020-02-29,啊土呀
https://www.bilibili.com/video/av90144162?from=search,中国科学家传捷报！钟南山给出疫情结束时间，李兰娟找出救治方法,36.4万,37,2020-02-19,B站-首席官
https://www.bilibili.com/video/av90496997?from=search,疫情期间 重读《我的团长我的团》中那些振聋发聩的声音,13.3万,338,2020-02-21,妹妹你坐船头嗷嗷
https://www.bilibili.com/video/av91121124?from=search,小伙因疫情滞留野外一个月 搭帐篷钓鱼“荒野求生”现场曝光,23.1万,216,2020-02-23,DS不下腾讯新闻系列
https://www.bilibili.com/video/av90977069?from=search,湖北疫情期间，火神山 雷神山传来坏消息，网友：你的良心呢？,22.9万,133,2020-02-23,创业大华哥
https://www.bilibili.com/video/av91542942?from=search,日本疫情现状 中国网友与日本网友对话,15.5万,344,2020-02-25,庐州月酱
https://www.bilibili.com/video/av87337821?from=search,疫情“吹哨人”李文亮医生，美食面前，你和大家一样都是“吃货”,51.0万,5703,2020-02-07,王尼玛
https://www.bilibili.com/video/av91829779?from=search,WHO外方组长：中国改变了疫情暴发进程 新增病例下降速度超预期,13.8万,75,2020-02-26,小央视频
https://www.bilibili.com/video/av84624679?from=search,新型冠状病毒疫情，一张野生动物菜单触目惊心！新型肺炎出现了 武汉华南海鲜市场野生动物菜单引起热议，他们到底吃了什么？,105.0万,6014,2020-01-22,米渣叨逼叨
https://www.bilibili.com/video/av91885514?from=search,美国参议院疫情听证会，美部长：我不知道…我没有准备数据…,13.1万,683,2020-02-26,广东共青团
https://www.bilibili.com/video/av92893731?from=search,像极了疫情在家一个月后吃到蛋糕的我～,1.1万,3,2020-03-02,我是一枚无敌小可爱
https://www.bilibili.com/video/av87897295?from=search,疫情结束后男生的发型,55.5万,464,2020-02-10,把大伙给逗乐了
https://www.bilibili.com/video/av90647052?from=search,这个小董，这么不局气呢？介绍一下：这位是疫情突然发生部张部长，我是司机吴主席！赶紧让我们过去！,22.2万,706,2020-02-21,辣个董叔
https://www.bilibili.com/video/av92453211?from=search,【BTS 防弹少年团】疫情期间在家用电视点播了一首00:00(零点) 发现我出不来了！,1.6万,325,2020-02-29,SOUNDMONSTER
https://www.bilibili.com/video/av92554645?from=search,日本疫情日记-第一天-20200228-Junki,3.9万,397,2020-02-29,Junki19
https://www.bilibili.com/video/av86715081?from=search,【眉山论剑】要战胜疫情，中国现在需要敢于担当的人,46.6万,3685,2020-02-04,观视频工作室
https://www.bilibili.com/video/av85700793?from=search,【新闻1+1】确诊病例超SARS，疫情是否比SARS严重？,78.9万,5276,2020-01-30,央视新闻
https://www.bilibili.com/video/av89478243?from=search,疫情过后打球的你,35.3万,91,2020-02-16,实战野球-广东杜兰特
https://www.bilibili.com/video/av89186593?from=search,【当张飞遇上疫情】宅在家就是对疫情防控最大的支持,34.4万,945,2020-02-15,王尼玛
https://www.bilibili.com/video/av86110565?from=search,深度思考！疫情对我们的影响有多大？,37.1万,2014,2020-02-01,无趣的二姐
https://www.bilibili.com/video/av90806294?from=search,为什么日本在这次疫情面前表现的如此友善？,14.1万,818,2020-02-22,令和日本留学
https://www.bilibili.com/video/av90895293?from=search,【日本疫情】钻石公主号的“感染者”下船后，日本的现状！,17.0万,1635,2020-02-22,想减肥的小熊
https://www.bilibili.com/video/av92461013?from=search,疫情期间给不能出门的你们推荐三款快乐爽游 【核推】丨机核,2.4万,442,2020-02-29,机核网
https://www.bilibili.com/video/av90895862?from=search,大家好 我是懂懂 疫情连着全国人的心 也连着他们的心,20.5万,665,2020-02-22,懂懂电台里的声音
https://www.bilibili.com/video/av86999267?from=search,【新闻1+1】疫情“拐点”出现的因素有哪些？,53.8万,4168,2020-02-06,央视新闻
https://www.bilibili.com/video/av84774013?from=search,【主播说联播】康辉：疫情面前不分武汉人和非武汉人,73.6万,8360,2020-01-24,央视新闻
https://www.bilibili.com/video/av90958735?from=search,【每日一囧】要不是经历疫情，都想不到自己能省这么多钱！,15.2万,600,2020-02-23,猫猫村长
https://www.bilibili.com/video/av91860423?from=search,"【揭秘引爆韩国疫情的邪教组织】新天地教会""超级传播者""引爆疫情，海陆空三军曾有人参加教会后被确诊",12.2万,283,2020-02-26,中国封面
https://www.bilibili.com/video/av88862759?from=search,和一见钟情的女孩直接领证是什么样的体验？当疫情遇上爱情,20.0万,3136,2020-02-14,蔡成的菜
https://www.bilibili.com/video/av91838310?from=search,日本疫情的现状如何？我来给大家报平安了,10.2万,783,2020-02-26,Claire_is_here
https://www.bilibili.com/video/av85270554?from=search,全动物园唯一敢去疫情前线的鹿！,54.1万,3228,2020-01-27,盒子酸奶
https://www.bilibili.com/video/av86663440?from=search,【冠状肺炎疫情】日本艺人/市民为武汉加油！加油中国！感恩每一个在危难关头站在一线的白衣天使医生们！感激每一位抗击疫情过程中平凡又勇敢的你们！一起共度难关！,33.2万,5901,2020-02-04,日本GO
https://www.bilibili.com/video/av87094634?from=search,【乐正绫原创曲】《夜中灯火》——献给在疫情阻击战中坚守防线的英雄们,22.5万,2138,2020-02-06,共青团中央
https://www.bilibili.com/video/av90393417?from=search,陈翔六点半：疫情期间，我们就加个好友吵架吧！,24.7万,282,2020-02-20,陈翔六点半
https://www.bilibili.com/video/av89242207?from=search,【非同凡想】为什么这场疫情，对全世界经济的影响会超过SARS？,31.4万,1709,2020-02-15,观视频工作室
https://www.bilibili.com/video/av85555180?from=search,疫情期间家在农村的好处,79.2万,64,2020-01-29,大大的橘喵喵
https://www.bilibili.com/video/av90676957?from=search,疫情过后你会改变消费观吗？武汉鹌鹑店老板担心食客以后不敢吃了,21.6万,111,2020-02-21,淘宝吃货
https://www.bilibili.com/video/av86669495?from=search,新冠肺炎疫情下的北京生活现状实拍 | 火锅大王,24.8万,3671,2020-02-04,NathanRich火锅大王
https://www.bilibili.com/video/av89053708?from=search,疫情在家解锁5个新姿势...单身狗勿进,32.9万,3572,2020-02-15,大头菜头大了
https://www.bilibili.com/video/av90266328?from=search,疫情期多名逃犯深感绝望纷纷自首 有人当场失声痛哭,25.3万,386,2020-02-20,腾讯新闻搬运工
https://www.bilibili.com/video/av92571141?from=search,伊朗副总统、卫生部副部长、国会议员接连感染，伊朗为何会成为疫情重灾区？,3.5万,82,2020-02-29,中国封面
https://www.bilibili.com/video/av85485703?from=search,钟南山：疫情或在7到10天达到高峰,63.5万,2348,2020-01-28,二次元的中科院物理所
https://www.bilibili.com/video/av86675110?from=search,疫情期间外卖小哥与顾客铁窗含泪,41.9万,5264,2020-02-04,皮皮皮皮皮皮皮卡乒
https://www.bilibili.com/video/av89315955?from=search,为什么老婆疫情也要出去,34.8万,61,2020-02-16,坚持做正能量守恒君
https://www.bilibili.com/video/av90838948?from=search,这次疫情，带给你哪些改变？,16.2万,668,2020-02-22,共青团中央
https://www.bilibili.com/video/av91153811?from=search,韩国沦陷！韩国会：正式宣布全国肺炎疫情进入严重状态,16.2万,143,2020-02-23,三叶冰红茶
https://www.bilibili.com/video/av91719976?from=search,日本小姐姐专访，对冠状病毒为何毫无危机感，新型肺炎疫情下的日本,11.2万,244,2020-02-26,Saint彼得大叔
https://www.bilibili.com/video/av92340375?from=search,全球疫情升级！世卫组织：中国以外地区才是最大担忧,6.6万,93,2020-02-28,央视频
https://www.bilibili.com/video/av90995830?from=search,带你们看疫情来临前的武汉！让我们一起等待春暖花开吧！武汉，加油！2020年我们一起去武汉粮道街吃美食吧~,12.6万,1844,2020-02-23,是王小白呀
https://www.bilibili.com/video/av85540908?from=search,无人机广播疫情教育老奶奶带口罩……,67.2万,459,2020-01-29,浙江共青团
https://www.bilibili.com/video/av88487812?from=search,《疫情时期的生日》,11.8万,4149,2020-02-12,KB呆又呆
https://www.bilibili.com/video/av87538804?from=search,肥宅女孩因疫情无聊在小房间的AOA-短裙（MINISKIRT）,37.7万,272,2020-02-08,瞳祭祭
https://www.bilibili.com/video/av85155053?from=search,【大型双标现场】武汉疫情企业募捐前后，华为：我太难了……,72.4万,505,2020-01-26,二眼神仙
https://www.bilibili.com/video/av85481343?from=search,疫情原因连熊猫宝宝都无聊了,55.5万,550,2020-01-28,军事演播室
https://www.bilibili.com/video/av92502973?from=search,疫情紧急 ——日本北海道知事宣布进入紧急状态,2.9万,377,2020-02-29,禅语的世界
https://www.bilibili.com/video/av92312224?from=search,疫情在美国爆发是早晚问题？专家：怀疑有潜伏病例,6.0万,142,2020-02-28,小央视频
https://www.bilibili.com/video/av88600432?from=search,华裔喜剧演员吐槽亚洲人因疫情受到种族歧视,32.5万,761,2020-02-13,中国日报
https://www.bilibili.com/video/av89244055?from=search,健身教练骑高速被查崩溃大哭：疫情期没收入，要卖摩托还贷,30.9万,20,2020-02-15,是雪雪吖-
https://www.bilibili.com/video/av84503612?from=search,【我愿意为你】不计报酬 无论生死 致敬疫情前线医护人员,51.8万,5504,2020-01-22,央视新闻
https://www.bilibili.com/video/av84464490?from=search,奔赴肺炎疫情一线，春节不咕,46.7万,3244,2020-01-21,CDC王丽娟
https://www.bilibili.com/video/av86980261?from=search,成龙100万！奖励能研制出疫情特效药的人，为何却引来群嘲？,48.9万,809,2020-02-05,商悟社
https://www.bilibili.com/video/av84802218?from=search,对话疫情患者：最初出冷汗半夜发烧,75.0万,1623,2020-01-24,偏爱梅子茶泡饭
https://www.bilibili.com/video/av91688320?from=search,【抗击疫情】我们一起用音乐守护爱,6.6万,247,2020-02-26,共青团中央
https://www.bilibili.com/video/av85128509?from=search,武汉全部大学生信息被全网曝光？比疫情更恐怖的是人心！,53.3万,863,2020-01-26,隐紫大人不会吐槽
https://www.bilibili.com/video/av90703092?from=search,日本疫情告急，大臣在镜头前不断咳嗽，连安倍也被警卫带走,17.9万,40,2020-02-21,00糊里糊涂00
https://www.bilibili.com/video/av92149870?from=search,韩国福祉部部长：韩国疫情最大的问题是从中国回来的韩国人,5.9万,39,2020-02-27,一个头疼的湖人球迷
https://www.bilibili.com/video/av86630199?from=search,橘猫吃光家中存粮 疫情期间小伙用特殊办法寻粮,44.7万,827,2020-02-04,橘域网
https://www.bilibili.com/video/av86710695?from=search,康康|抗击疫情，哪些VIP限时免费？会员资源领取/网课开放/APP在线服务整理汇总,21.1万,1862,2020-02-04,是你们的康康
https://www.bilibili.com/video/av91206941?from=search,成都一小区 为表达对小区内一单元疫情隔离胜利解除的喜悦 在小区嗨歌,11.2万,577,2020-02-24,Lupin叁世
https://www.bilibili.com/video/av89211056?from=search,陈翔六点半：疫情期间不出门，想点碗炒饭就这么难？,26.8万,602,2020-02-15,陈翔六点半
https://www.bilibili.com/video/av85008451?from=search,【新闻联播】湖北全力抗击疫情 各地紧急驰援,60.0万,4110,2020-01-25,央视网快看
https://www.bilibili.com/video/av89855097?from=search,疫情期间小区封闭外卖小哥与商家隔空对话！对话全程靠猜！,14.1万,544,2020-02-18,皮皮皮皮皮皮皮卡乒
https://www.bilibili.com/video/av91645351?from=search,疫情期间在家办公和老板视频会议究竟有多难？,8.8万,483,2020-02-25,剑网3官方视频
https://www.bilibili.com/video/av86935695?from=search,巴铁真兄弟！遭蝗灾仍援助中国疫情，调动全国库存送30万件物资,37.9万,2991,2020-02-05,商悟社
https://www.bilibili.com/video/av84977673?from=search,两个武汉人孤单的年夜饭！面对肺炎疫情 我们选择不回家过年了！,50.3万,2950,2020-01-25,盖里老哥
https://www.bilibili.com/video/av89941214?from=search,疫情当下，这种颜值并且怀着孕竟沦为流浪猫！,11.3万,414,2020-02-18,月半小辛巴
https://www.bilibili.com/video/av90814327?from=search,疫情期间当我妈知道老师布置了作业。。,14.9万,282,2020-02-22,林末范_
https://www.bilibili.com/video/av90292057?from=search,疫情后你想和女朋友干嘛『异地恋二十一期』,20.0万,159,2020-02-20,俯式强吻唔唔
https://www.bilibili.com/video/av87924890?from=search,【小丽】疫情期间猪的一天 之 吃饭睡觉打豆豆,25.0万,3177,2020-02-10,GLR_G
https://www.bilibili.com/video/av89887781?from=search,【流浪狗】第二天，疫情很严重的情况下救的一只被人遗弃的小奶狗，愿天下少一些流浪的小生命,9.7万,453,2020-02-18,阿健IORI
https://www.bilibili.com/video/av84919237?from=search,勇敢面对疫情，干就好了，阿中哥啥大风大浪没经过,32.8万,5141,2020-01-25,大漠叔叔
https://www.bilibili.com/video/av84867333?from=search,宣传抗击肺炎疫情获评“直击心灵” 网友：别的省份快来抄作业……近日，有网友发帖称河南硬核宣传抗击肺炎疫情，当地有村子设置劝返点、拉放劝导信息……,67.7万,652,2020-01-24,夢青葉
https://www.bilibili.com/video/av88393571?from=search,【也说】香港台湾有些人，是我们对疫情态度的反面教材！,29.7万,2292,2020-02-12,观视频工作室
https://www.bilibili.com/video/av93173710?from=search,专家提醒：疫情期乘坐飞机高铁 别到太早,6691,0,2020-03-02,中国日报
https://www.bilibili.com/video/av91186954?from=search,各位：疫情还没结束啊！求求你们，别在这时候添乱了！！,11.7万,116,2020-02-24,诺水如卿
https://www.bilibili.com/video/av92492945?from=search,疫情大爆发？日本网友评论中国阿里AI医疗放彩虹屁,2.5万,51,2020-02-29,亚撒西の埋酱
