link,title,game,anchor,hot,tags
https://www.douyu.com/6699158,有位置声甜萌新双区带粉 等个大哥抬手渡劫,王者荣耀,困困乔,6.5万,
https://www.douyu.com/3919439,又甜又有趣的小姐姐你不来吗？,王者模拟战,别动我是小可爱,6.5万,
https://www.douyu.com/2069136,35-51单排香香教学,王者荣耀,渝万丶兜神,6.4万,
https://www.douyu.com/198002,全能憨憨野王90胜率带粉上荣耀,王者荣耀,栗子丶小栗旬,6.4万,
https://www.douyu.com/5443182,国服带粉王5排上车,王者荣耀,朱朱朱xx,6.3万,
https://www.douyu.com/5859125,微信区上荣耀，全能打野,王者荣耀,余温strong,6.3万,国服万战裴擒虎
https://www.douyu.com/6840615,版本上分神器哪吒 运营细讲 王者篇,王者荣耀,安圣女娲,6.3万,献祭流程咬金创始人
https://www.douyu.com/7860069,全能秀专场 飞机包车仨小时wx区,王者荣耀,Lin飘飘,6.1万,
https://www.douyu.com/6010418,国服李白赵云飞机包车3小时火箭王者,王者荣耀,穆晓轩MR,6万,单排国服最强李白
https://www.douyu.com/7455037,双国服二拖三，飞机十一星,王者荣耀,阿四丶一剑天涯,5.9万,国服万分赵云
https://www.douyu.com/4880184,新赛季全能王帮打陪打上王者,王者荣耀,顾及打野贼6,5.9万,国服最强宗师李白
https://www.douyu.com/6275998,国服裴擒虎:【带粉】你可曾听闻高地猛虎,王者荣耀,你的野王修仙,5.9万,
https://www.douyu.com/6158435,有没有大哥过个1星任务,王者荣耀,渣女v,5.7万,
https://www.douyu.com/7839665,国服云中君带粉,王者荣耀,舞风风1,5.7万,
https://www.douyu.com/4040945,【温柔系软妹】愿温柔常伴你。,王者荣耀,陈子君7号,5.7万,
https://www.douyu.com/7664755,帮房管打号星耀局上车吗,王者荣耀,是兮儿耶,5.4万,
https://www.douyu.com/2785103,DJ配咬金，越玩越开心。,王者荣耀,八音啊,5.4万,国服最强榜一程咬金
https://www.douyu.com/7098938,带粉丝上荣耀冲冲冲！,王者荣耀,酷酷酱v,5.3万,国服最强百里玄策
https://www.douyu.com/5937256,我的英雄在哪里,王者荣耀,林九儿0v0,5.2万,人美声甜钢枪九
https://www.douyu.com/3198739,99胜率带粉，办卡上车飞机王者,王者荣耀,可乐尼洛ColonnelloPro,5万,国服最强墨子
https://www.douyu.com/7887570,你保护水晶，我保护你,王者荣耀,樱泽超甜,4.9万,
https://www.douyu.com/6365054,国服黄忠五排30星排位,王者荣耀,七炮神,4.8万,国服最强黄忠
https://www.douyu.com/4199523,微信区各种段位带粉 胜率90 帮打,王者荣耀,打野丶骚田,4.7万,国服最强赵云
https://www.douyu.com/714159,武则天，很厉害，来看看,王者荣耀,渝万丶墨大郎,4.6万,国服第一武则天
https://www.douyu.com/7280606,声优帅白：国一云中君包车5个小时,王者荣耀,单纯善良的小白,4.6万,
https://www.douyu.com/3682152,终极野王，只想带粉五排。,王者荣耀,丶安君,4.5万,
https://www.douyu.com/6908254,QQ区带粉机器不输传说,王者荣耀,叶玖v第一李白,4.5万,
https://www.douyu.com/4549758,飞机带上王者，火箭帮上王者,王者荣耀,初晗i,4.5万,路人王最骚阿轲
https://www.douyu.com/3901936,冲冲冲，带粉冲吖,王者荣耀,狂野七洛,4.4万,
https://www.douyu.com/7914791,三国服野王 免费带粉,王者荣耀,超级秀的寂白,4.3万,
https://www.douyu.com/7963065,2600刺客专场,王者荣耀,柒默笙,4.3万,
https://www.douyu.com/5058569,荣耀小姐姐，办卡上车,王者模拟战,慵懒小奶喵OvO,4万,
https://www.douyu.com/7234183,听歌看游戏,王者荣耀,壹钥,4万,
https://www.douyu.com/4283747,最后一天冲流水·你帮我·我帮你,王者荣耀,k田仙,3.8万,
https://www.douyu.com/5620014,99胜率微信区国服野王一拖四五排带粉,王者荣耀,君顾9527,3.8万,
https://www.douyu.com/5071127,双区有号，欢迎上车,王者荣耀,渝万丶尐迷妹,3.7万,
https://www.douyu.com/7571078,关注上车排位带粉冲冲冲7571078,王者荣耀,长不大的L,3.7万,
https://www.douyu.com/290324,WX区带粉20星以下随意tu杀,王者荣耀,冷眸Luna丶,3.4万,国服最强刘邦
https://www.douyu.com/2886224,国服韩信教学免费带粉,王者荣耀,夜神秀韩信,3.4万,
https://www.douyu.com/6499550,啦啦啦啦啦啦啦啦绿绿绿 6499550,王者模拟战,就叫我小王叭,3.3万,百星荣耀王者
https://www.douyu.com/7966416,第一露露：死三次随便喷,王者荣耀,松松Z,3.3万,
https://www.douyu.com/6577136,我是莫得感情的上分机器！峡谷花式混分.,王者荣耀,86年的小咖,3.3万,
https://www.douyu.com/7974039,微信区百星二带三，有位置,王者荣耀,Jy拾年,3.3万,
https://www.douyu.com/7854029,特大喜讯:下午开播呢,王者荣耀,上官婉儿教学包教会,3.3万,
https://www.douyu.com/1730059,湖北时空程铁蛋,王者荣耀,蛋蛋到底怎么了,3.3万,国服万战程咬金讲师
https://www.douyu.com/7594679,”一个被别人的男朋友追着揍的小盆友“❤,王者荣耀,糖卜甜呐,3.3万,
https://www.douyu.com/2359945,香香：办卡一星，飞机包车或帮打四小时,王者荣耀,梦丢丢mdd,3.2万,
https://www.douyu.com/6184652,职业带粉飞机包车,王者荣耀,苏喂e,3.2万,
https://www.douyu.com/8101281,小姐姐来了 王者峡谷的魅力女野王,王者荣耀,乖乖的温柔可儿,3.2万,
https://www.douyu.com/7575535,和甜甜嘉宝一起上分不香嘛？,王者荣耀,嘉宝宝宝宝宝,3.1万,
https://www.douyu.com/8232603,招妹妹房管飞机包车,王者荣耀,宝宝乐哟,3万,
https://www.douyu.com/7879909,开心就好带你飞  办卡上车哦,王者荣耀,慧丿慧,3万,
https://www.douyu.com/6226050,喵，，救命呀,王者荣耀,Rosa乔,2.9万,
https://www.douyu.com/8160834,国服伽罗带粉中有位置,王者荣耀,斑斑u,2.9万,
https://www.douyu.com/7770959,金牌野王在线捶小学生,王者荣耀,白金晨Oba,2.9万,
https://www.douyu.com/4618048,混个脸熟给你搞号，礼物优先打,王者荣耀,丶上帝野疯狂,2.8万,
https://www.douyu.com/7010146,荣耀局 当一天分奴吧,王者模拟战,归零呀您好,2.8万,
https://www.douyu.com/7925417,司马懿伽罗帮粉丝上王者 带粉见鱼吧,王者荣耀,就叫子君吧,2.8万,
https://www.douyu.com/4597882,百星国服辅助巅峰第一,王者荣耀,渝万深圳阿亮,2.8万,国服最强谷鬼子
https://www.douyu.com/8090217,免费带粉，一点半送皮肤,王者荣耀,叫我菜培哥哥,2.6万,
https://www.douyu.com/3963408,带粉上分有位置~,王者荣耀,大宝丶Bigbaby,2.6万,
https://www.douyu.com/7517679,微信区欢乐五排吖～,王者荣耀,北北吖y,2.6万,
https://www.douyu.com/7766695,落幕在线挨打！QQ区,王者荣耀,一只落幕,2.6万,
https://www.douyu.com/8041464,微信区办卡上车 ，飞机八星,王者荣耀,启辰8088,2.6万,
https://www.douyu.com/5008089,免费双区带粉 超强亚瑟 典韦 高渐离,王者荣耀,疯狂小瑟瑟,2.6万,
https://www.douyu.com/7954744,免费带粉，良心主播,王者荣耀,十月回春,2.6万,
https://www.douyu.com/6386214,谁有苹果系统的号有后羿皮肤上号玩,王者荣耀,AA狗仙,2.6万,
https://www.douyu.com/6308535,头铁主播5排带粉上荣耀,王者荣耀,嘉妙丶是你涛,2.5万,
https://www.douyu.com/2675645,国服娜可露露打野野区教学,王者荣耀,渝万丶有个村长叫影帝,2.4万,声优国服露露
https://www.douyu.com/4600410,明月单枪上国服,王者荣耀,丶明月呀,2.4万,
https://www.douyu.com/781771,国服裴擒虎~2办卡上车~,王者荣耀,涩涩丶丶丶,2.3万,
https://www.douyu.com/7981248,菜鸡主播呀 7981248,王者荣耀,张小洋ovo,2.3万,
https://www.douyu.com/4675794,国服露娜鲁班带粉,王者荣耀,沧海露娜,2.3万,
https://www.douyu.com/7874549,王者分段上车滴滴，安卓微信,王者荣耀,青野222,2.3万,
https://www.douyu.com/116509,2400分的菜鸡主播只会苟排名,王者模拟战,TiTaTo丶弈仙,2.2万,
https://www.douyu.com/3853171,带房管上个荣耀,王者荣耀,武某人wmr,2.2万,
https://www.douyu.com/4549828,最帅韩信带粉八百连胜 没输过,王者荣耀,优秀柳丶,2.2万,天秀实力韩信
https://www.douyu.com/7562450,万场菜鸡射手在线被揍！ 欢迎包车,王者荣耀,鑫权a,2.2万,
https://www.douyu.com/3775635,韩信专场，飞机王者！,王者荣耀,黑悟空来了,2.2万,
https://www.douyu.com/599633,继续微信带粉模式，快乐上车,王者荣耀,永恒OwO,2.2万,万战国服最强阿轲
https://www.douyu.com/7697129,全能选手全能补位,王者荣耀,王者哇浪,2.2万,
https://www.douyu.com/7617253,皮怪云中君战场指挥官第四个荣耀,王者荣耀,逍遥岛有渐逍遥,2.2万,
https://www.douyu.com/4709903,我菜你带我啊~,王者荣耀,猫尾仙,2.1万,
https://www.douyu.com/4477505,银河系第一，带粉没输过！,王者荣耀,小名刘金宝,2.1万,
https://www.douyu.com/5845052,一张办卡终身车位(๑• . •๑),王者荣耀,斯文与败类丶,2.1万,
https://www.douyu.com/7935351,新主播求关注吖 7935351,王者荣耀,搓爪爪,2万,
https://www.douyu.com/2167007,点关注看公告上车好吧,王者荣耀,单乐灬,2万,
https://www.douyu.com/7435695,带粉.办卡上车.飞机包车,王者荣耀,微盼仙神,2万,
https://www.douyu.com/7958036,你牙齿有辣椒的直播间,王者荣耀,你牙齿有辣椒,2万,
https://www.douyu.com/4228005,百星野王！qq微信带粉！,王者荣耀,Alone牛小波,2万,
https://www.douyu.com/6439574,请给我赵云，我要carry全场,王者荣耀,团子相对论,2万,
https://www.douyu.com/3155504,巅峰两千分是我的目标,王者荣耀,一粒尐葡萄,1.9万,国服最强安琪拉
https://www.douyu.com/6258075,不上荣耀不下播 6258075,王者荣耀,丶回丶味丶,1.9万,
https://www.douyu.com/8148572,万场韩信单排中,王者荣耀,夜辰辰丶,1.9万,
https://www.douyu.com/929840,暴击兰陵王 929840,王者荣耀,天生我的菜,1.8万,
https://www.douyu.com/6761957,玄策微信区免费上车,王者荣耀,玄策孤身一人,1.8万,
https://www.douyu.com/5793429,国服李信 单排荣耀局,王者荣耀,友人家的狐狸,1.7万,
https://www.douyu.com/3553764,微信区带粉！,王者荣耀,骚贵超级贵,1.7万,
https://www.douyu.com/6239953,王者钟馗！！三十星局！,王者荣耀,茅猴,1.7万,
https://www.douyu.com/1073447,微信区可以帮打，冲个荣耀,王者荣耀,vvv小默,1.7万,
https://www.douyu.com/2104175,卑微女主播  坎坷上分,王者荣耀,捉小哥的狐狸,1.7万,
https://www.douyu.com/6851102,安卓帮打 微信五排包车带粉,王者荣耀,莫离哥哥吖,1.6万,
https://www.douyu.com/3872547,嘉兴第一劳模日常带水友,王者荣耀,斗界丶豌豆,1.6万,帅豆国服最强杨玉环
https://www.douyu.com/7906589,来个辅助小哥哥～,王者荣耀,镁瑾,1.6万,
https://www.douyu.com/6823431,上上荣耀，有粉要带可带粉,王者荣耀,陀螺先生shy,1.6万,
https://www.douyu.com/4359394,大长腿熊哥开播，办卡上车带粉丝上分，谁愿,王者荣耀,最帅熊哥0妲己,1.6万,
https://www.douyu.com/562711,98%胜率养猪流微信带粉,王者荣耀,歌神凡,1.5万,国服最强后羿
https://www.douyu.com/7089383,帮粉丝上个50星。,王者荣耀,心念一只羊阿,1.5万,
https://www.douyu.com/863239,不会辅助的射手不是好法师,王者荣耀,抓狂的晓雨,1.5万,
https://www.douyu.com/4389100,微信区五排带粉啦 想要上车可以看下鱼吧,王者荣耀,梁不良,1.5万,
https://www.douyu.com/7991789,快来和学姐一起玩,王者荣耀,就叫学姐吧,1.5万,
https://www.douyu.com/1896688,萌妹子打王者，关注办卡上车,王者荣耀,可爱的霓幂姐姐,1.4万,
https://www.douyu.com/7333827,跟着我往下掉。,王者荣耀,啊君472,1.4万,
https://www.douyu.com/8140562,带小姐姐上分 8140562,王者荣耀,天秀Pro,1.3万,
https://www.douyu.com/897895,我多希望有个人看清我的倔强，,王者荣耀,974的小姨火舞,1.3万,
https://www.douyu.com/105111,养猪流后羿李白韩信貂蝉露娜阿轲蒙犽小乔,王者荣耀,苏晨工作室,1.3万,
https://www.douyu.com/7581240,百里守约~ 最骚平A流，单排34-50星,王者荣耀,苏小约哥哥,1.3万,
https://www.douyu.com/7251882,百星国服野王办卡永久车位首次单拉,王者荣耀,星辰ruan丶,1.3万,国服最强娜可露露
https://www.douyu.com/7152984,微信区安卓星耀帮上分,王者荣耀,魏无羡ax,1.3万,龙族练习生
https://www.douyu.com/8106667,办卡永久车位，飞机卡房管直接私拉上车！,王者荣耀,顾屿贼优秀,1.3万,
https://www.douyu.com/2327462,与七个对手勾心斗角,王者模拟战,卢小素天下第一,1.3万,
https://www.douyu.com/7664585,落辰在线带你摘星,王者荣耀,GQ落辰,1.2万,
https://www.douyu.com/7867791,野区霸主在带粉现场,王者荣耀,独秀然,1.2万,
https://www.douyu.com/3768505,云中君娜可露露雅典娜上分 3768505,王者荣耀,MIX丶独秀,1.2万,
https://www.douyu.com/572762,微信区带粉，全是细节,王者荣耀,渝万丶马格南,1.2万,
https://www.douyu.com/5646003,斗鱼最强荣耀-辅助教学，专业输出补位！,王者荣耀,娱伯乐,1.2万,
https://www.douyu.com/6189618,国服打野曜+射手教学 带粉五排！,王者荣耀,天成NB,1.2万,
https://www.douyu.com/97374,微信区带粉安静得主播杀红了眼，有车位,王者荣耀,可达鸭九杀,1.2万,
https://www.douyu.com/2799175,又是一天带粉上分哦,王者荣耀,安可22,1.2万,
https://www.douyu.com/8110092,小迷来啦QaQ,王者荣耀,迷娜酱QaQ,1.2万,
https://www.douyu.com/7614561,小凡在线接号帮打,王者荣耀,小凡714,1.2万,
https://www.douyu.com/6158831,最真实的王者直播间,王者荣耀,Devil韩泪,1.1万,
https://www.douyu.com/7606321,沐沐503916的直播间,王者荣耀,玉面小青龙齾,1.1万,
https://www.douyu.com/5155410,国服露娜橘子老虎办卡1上车,王者荣耀,与世无争孤浅,1.1万,国服最强橘右京
https://www.douyu.com/3614279,幼乖摘星日记❤,王者荣耀,王幼乖,1.1万,
https://www.douyu.com/7566978,三排和水友上分车队天天开心7566978,王者荣耀,王者小嗳男,1万,
https://www.douyu.com/7330254,世界这么大还是遇见你！,王者荣耀,鱼小逸,1万,
https://www.douyu.com/2746423,一月巅峰欢迎来看[元歌],王者荣耀,一只伟喵,1万,
https://www.douyu.com/5593768,省服婉儿带粉办卡上车加在线教学飞机代打,王者荣耀,猴vs神,1万,
https://www.douyu.com/8031484,王者段位主要靠混,王者荣耀,砍王很浪漫,1万,
https://www.douyu.com/8068612,沐雨橙风花漫飞的直播间,王者荣耀,沐雨橙风花漫飞,1万,
https://www.douyu.com/5194622,模拟战曦曦老师教你下棋,王者荣耀,是我的曦曦啊,1万,
https://www.douyu.com/8192281,用户青铜第一坑的直播间,王者荣耀,青铜第一坑,1万,
https://www.douyu.com/5518490,Q区飞机包车 开车了,王者荣耀,Vm丶曦宇吖,1万,
https://www.douyu.com/8217572,甜喵实力混妲己上段王者！,王者荣耀,oO甜喵Oo,1万,
https://www.douyu.com/7043554,婉儿不想努力了,王者荣耀,暴躁狗涵,9941,
https://www.douyu.com/7550644,办卡就上车啦   .先点关注呗,王者荣耀,Hx丶铭坤,9838,
https://www.douyu.com/7861038,马超上荣耀之路,王者荣耀,婷儿家的黑白,9719,
https://www.douyu.com/7704773,韩信请求出战 7704773,王者荣耀,赵先生哇,9696,
https://www.douyu.com/4882027,苏卿：万场国服野王 15办卡上10星,王者荣耀,苏卿LB,9578,
https://www.douyu.com/7056609,办卡上车，飞机包车，可帮忙上分,王者荣耀,海哲王O,9435,
https://www.douyu.com/6621533,鬼才打野飞机帮上王者.火箭荣耀。,王者荣耀,七夕喔,9166,
https://www.douyu.com/8099810,星宸，荣耀局元歌极寒风暴流,王者荣耀,星宸阿,9147,
https://www.douyu.com/7628335,安卓区高效帮上分，荣耀王者不是梦！,王者荣耀,K丶浅月,9114,
https://www.douyu.com/710071,冲刺百星中~,王者荣耀,玖笙Darling,9073,国服S6赛季单排前十
